MSG,8,111,11111,151D98,111111,2024/05/18,14:59:46.035,2024/05/18,14:59:46.029,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:46.039,2024/05/18,14:59:46.031,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:46.266,2024/05/18,14:59:46.231,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:46.340,2024/05/18,14:59:46.299,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:46.373,2024/05/18,14:59:46.359,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:46.379,2024/05/18,14:59:46.361,,,,,,,,,,,,0
MSG,5,111,11111,151D98,111111,2024/05/18,14:59:46.534,2024/05/18,14:59:46.494,,14775,,,,,,,0,,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:46.555,2024/05/18,14:59:46.553,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:46.620,2024/05/18,14:59:46.618,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:46.674,2024/05/18,14:59:46.627,,,,,,,,,,,,0
MSG,5,111,11111,151D98,111111,2024/05/18,14:59:46.701,2024/05/18,14:59:46.686,,14800,,,,,,,0,,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:46.710,2024/05/18,14:59:46.688,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:46.713,2024/05/18,14:59:46.688,,,,,,,,,,,,0
MSG,5,111,11111,151D98,111111,2024/05/18,14:59:46.751,2024/05/18,14:59:46.749,,14800,,,,,,,0,,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:47.308,2024/05/18,14:59:47.278,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:47.400,2024/05/18,14:59:47.403,,,,,,,,,,,,0
MSG,7,111,11111,151D98,111111,2024/05/18,14:59:48.097,2024/05/18,14:59:48.066,,14850,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:48.514,2024/05/18,14:59:48.518,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:48.732,2024/05/18,14:59:48.718,,,,,,,,,,,,0
MSG,5,111,11111,151D98,111111,2024/05/18,14:59:48.761,2024/05/18,14:59:48.723,,14875,,,,,,,0,,0,0
MSG,6,111,11111,151D98,111111,2024/05/18,14:59:48.762,2024/05/18,14:59:48.723,,,,,,,,2112,0,0,0,0
MSG,7,111,11111,151D98,111111,2024/05/18,14:59:48.944,2024/05/18,14:59:48.917,,14875,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:49.031,2024/05/18,14:59:48.986,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:49.268,2024/05/18,14:59:49.244,,,,,,,,,,,,0
MSG,6,111,11111,151D98,111111,2024/05/18,14:59:49.290,2024/05/18,14:59:49.248,,,,,,,,2112,0,0,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:49.295,2024/05/18,14:59:49.249,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:49.390,2024/05/18,14:59:49.373,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:49.548,2024/05/18,14:59:49.508,,,,,,,,,,,,0
MSG,6,111,11111,151D98,111111,2024/05/18,14:59:49.729,2024/05/18,14:59:49.704,,,,,,,,2112,0,0,0,0
MSG,7,111,11111,151D98,111111,2024/05/18,14:59:49.769,2024/05/18,14:59:49.765,,14900,,,,,,,,,,0
MSG,7,111,11111,151D98,111111,2024/05/18,14:59:49.944,2024/05/18,14:59:49.903,,14925,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:50.114,2024/05/18,14:59:50.095,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:50.398,2024/05/18,14:59:50.361,,,,,,,,,,,,0
MSG,6,111,11111,151D98,111111,2024/05/18,14:59:50.607,2024/05/18,14:59:50.559,,,,,,,,2112,0,0,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:50.635,2024/05/18,14:59:50.620,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:50.647,2024/05/18,14:59:50.622,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:50.668,2024/05/18,14:59:50.625,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:50.749,2024/05/18,14:59:50.747,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:51.293,2024/05/18,14:59:51.274,,,,,,,,,,,,0
MSG,6,111,11111,151D98,111111,2024/05/18,14:59:51.489,2024/05/18,14:59:51.470,,,,,,,,2112,0,0,0,0
MSG,5,111,11111,151D98,111111,2024/05/18,14:59:51.622,2024/05/18,14:59:51.602,,14975,,,,,,,0,,0,0
MSG,5,111,11111,151D98,111111,2024/05/18,14:59:51.646,2024/05/18,14:59:51.607,,14975,,,,,,,0,,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:52.032,2024/05/18,14:59:51.999,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:52.296,2024/05/18,14:59:52.261,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:52.324,2024/05/18,14:59:52.321,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:52.759,2024/05/18,14:59:52.720,,,,,,,,,,,,0
MSG,6,111,11111,151D98,111111,2024/05/18,14:59:52.817,2024/05/18,14:59:52.784,,,,,,,,2112,0,0,0,0
MSG,6,111,11111,151D98,111111,2024/05/18,14:59:53.212,2024/05/18,14:59:53.177,,,,,,,,2112,0,0,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:53.216,2024/05/18,14:59:53.179,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:53.336,2024/05/18,14:59:53.308,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:53.353,2024/05/18,14:59:53.311,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:53.385,2024/05/18,14:59:53.371,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:53.510,2024/05/18,14:59:53.501,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:53.541,2024/05/18,14:59:53.506,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:53.605,2024/05/18,14:59:53.571,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:53.684,2024/05/18,14:59:53.638,,,,,,,,,,,,0
MSG,7,111,11111,151D98,111111,2024/05/18,14:59:53.754,2024/05/18,14:59:53.706,,15075,,,,,,,,,,0
MSG,6,111,11111,151D98,111111,2024/05/18,14:59:53.997,2024/05/18,14:59:53.965,,,,,,,,2112,0,0,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:54.399,2024/05/18,14:59:54.359,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:54.441,2024/05/18,14:59:54.422,,,,,,,,,,,,0
MSG,7,111,11111,151D98,111111,2024/05/18,14:59:54.742,2024/05/18,14:59:54.744,,15125,,,,,,,,,,0
MSG,7,111,11111,151D98,111111,2024/05/18,14:59:54.756,2024/05/18,14:59:54.747,,15125,,,,,,,,,,0
MSG,7,111,11111,151D98,111111,2024/05/18,14:59:54.757,2024/05/18,14:59:54.747,,15125,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:54.865,2024/05/18,14:59:54.819,,,,,,,,,,,,0
MSG,7,111,11111,151D98,111111,2024/05/18,14:59:54.953,2024/05/18,14:59:54.943,,15125,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:55.104,2024/05/18,14:59:55.077,,,,,,,,,,,,0
MSG,6,111,11111,151D98,111111,2024/05/18,14:59:55.192,2024/05/18,14:59:55.146,,,,,,,,2112,0,0,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:55.320,2024/05/18,14:59:55.276,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:55.327,2024/05/18,14:59:55.278,,,,,,,,,,,,0
MSG,5,111,11111,151D98,111111,2024/05/18,14:59:55.479,2024/05/18,14:59:55.467,,15150,,,,,,,0,,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:55.524,2024/05/18,14:59:55.475,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:55.621,2024/05/18,14:59:55.600,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:55.652,2024/05/18,14:59:55.606,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:55.678,2024/05/18,14:59:55.665,,,,,,,,,,,,0
MSG,5,111,11111,151D98,111111,2024/05/18,14:59:55.772,2024/05/18,14:59:55.735,,15150,,,,,,,0,,0,0
MSG,6,111,11111,151D98,111111,2024/05/18,14:59:55.783,2024/05/18,14:59:55.737,,,,,,,,2112,0,0,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:55.785,2024/05/18,14:59:55.738,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:55.814,2024/05/18,14:59:55.797,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:55.841,2024/05/18,14:59:55.802,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:55.877,2024/05/18,14:59:55.862,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:55.905,2024/05/18,14:59:55.868,,,,,,,,,,,,0
MSG,1,111,11111,151D98,111111,2024/05/18,14:59:55.988,2024/05/18,14:59:55.990,AFL2134 ,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.037,2024/05/18,14:59:55.999,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.048,2024/05/18,14:59:56.001,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.054,2024/05/18,14:59:56.055,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.080,2024/05/18,14:59:56.060,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.092,2024/05/18,14:59:56.062,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.111,2024/05/18,14:59:56.065,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.172,2024/05/18,14:59:56.129,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.203,2024/05/18,14:59:56.190,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.234,2024/05/18,14:59:56.196,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.298,2024/05/18,14:59:56.260,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.363,2024/05/18,14:59:56.325,,,,,,,,,,,,0
MSG,5,111,11111,151D98,111111,2024/05/18,14:59:56.553,2024/05/18,14:59:56.521,,15200,,,,,,,0,,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.618,2024/05/18,14:59:56.587,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.636,2024/05/18,14:59:56.591,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.657,2024/05/18,14:59:56.647,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.736,2024/05/18,14:59:56.715,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.757,2024/05/18,14:59:56.719,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.772,2024/05/18,14:59:56.775,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:56.797,2024/05/18,14:59:56.780,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:57.057,2024/05/18,14:59:57.041,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:57.168,2024/05/18,14:59:57.169,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:57.199,2024/05/18,14:59:57.175,,,,,,,,,,,,0
MSG,6,111,11111,151D98,111111,2024/05/18,14:59:57.237,2024/05/18,14:59:57.235,,,,,,,,2112,0,0,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:57.260,2024/05/18,14:59:57.239,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:57.292,2024/05/18,14:59:57.244,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:57.312,2024/05/18,14:59:57.302,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:57.373,2024/05/18,14:59:57.368,,,,,,,,,,,,0
MSG,6,111,11111,151D98,111111,2024/05/18,14:59:57.453,2024/05/18,14:59:57.435,,,,,,,,2112,0,0,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:57.838,2024/05/18,14:59:57.827,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:58.560,2024/05/18,14:59:58.548,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:58.620,2024/05/18,14:59:58.613,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:58.638,2024/05/18,14:59:58.617,,,,,,,,,,,,0
MSG,5,111,11111,151D98,111111,2024/05/18,14:59:58.710,2024/05/18,14:59:58.683,,15275,,,,,,,0,,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:58.717,2024/05/18,14:59:58.684,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:58.736,2024/05/18,14:59:58.687,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:58.750,2024/05/18,14:59:58.744,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:58.816,2024/05/18,14:59:58.810,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:58.907,2024/05/18,14:59:58.878,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:58.993,2024/05/18,14:59:58.947,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:59.015,2024/05/18,14:59:59.006,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,14:59:59.042,2024/05/18,14:59:59.011,,,,,,,,,,,,0
MSG,7,111,11111,151D98,111111,2024/05/18,14:59:59.410,2024/05/18,14:59:59.400,,15325,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:01.674,2024/05/18,15:00:01.631,,,,,,,,,,,,0
MSG,7,111,11111,151D98,111111,2024/05/18,15:00:03.045,2024/05/18,15:00:03.008,,15450,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:03.069,2024/05/18,15:00:03.069,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:03.199,2024/05/18,15:00:03.199,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:03.273,2024/05/18,15:00:03.266,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:03.296,2024/05/18,15:00:03.270,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:03.298,2024/05/18,15:00:03.271,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:03.345,2024/05/18,15:00:03.332,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:03.456,2024/05/18,15:00:03.460,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:03.487,2024/05/18,15:00:03.466,,,,,,,,,,,,0
MSG,7,111,11111,151D98,111111,2024/05/18,15:00:04.308,2024/05/18,15:00:04.258,,15525,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:04.637,2024/05/18,15:00:04.641,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:04.876,2024/05/18,15:00:04.844,,,,,,,,,,,,0
MSG,7,111,11111,151D98,111111,2024/05/18,15:00:04.944,2024/05/18,15:00:04.911,,15550,,,,,,,,,,0
MSG,7,111,11111,151D98,111111,2024/05/18,15:00:05.000,2024/05/18,15:00:04.973,,15550,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:05.108,2024/05/18,15:00:05.101,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:05.170,2024/05/18,15:00:05.166,,,,,,,,,,,,0
MSG,5,111,11111,151D98,111111,2024/05/18,15:00:05.200,2024/05/18,15:00:05.171,,15550,,,,,,,0,,0,0
MSG,6,111,11111,151D98,111111,2024/05/18,15:00:05.213,2024/05/18,15:00:05.173,,,,,,,,2112,0,0,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:05.237,2024/05/18,15:00:05.232,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:05.265,2024/05/18,15:00:05.236,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:05.464,2024/05/18,15:00:05.433,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:05.502,2024/05/18,15:00:05.494,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:05.523,2024/05/18,15:00:05.499,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:05.534,2024/05/18,15:00:05.501,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:05.541,2024/05/18,15:00:05.502,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:05.562,2024/05/18,15:00:05.559,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:05.562,2024/05/18,15:00:05.559,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:05.595,2024/05/18,15:00:05.564,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:05.691,2024/05/18,15:00:05.690,,,,,,,,,,,,0
MSG,6,111,11111,151D98,111111,2024/05/18,15:00:05.772,2024/05/18,15:00:05.757,,,,,,,,2112,0,0,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:05.842,2024/05/18,15:00:05.823,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:05.874,2024/05/18,15:00:05.829,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:05.922,2024/05/18,15:00:05.891,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:05.961,2024/05/18,15:00:05.953,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:06.038,2024/05/18,15:00:06.021,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:06.058,2024/05/18,15:00:06.025,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:06.121,2024/05/18,15:00:06.089,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:06.122,2024/05/18,15:00:06.090,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:06.215,2024/05/18,15:00:06.215,,,,,,,,,,,,0
MSG,6,111,11111,151D98,111111,2024/05/18,15:00:06.400,2024/05/18,15:00:06.354,,,,,,,,2112,0,0,0,0
MSG,5,111,11111,151D98,111111,2024/05/18,15:00:06.474,2024/05/18,15:00:06.476,,15600,,,,,,,0,,0,0
MSG,5,111,11111,151D98,111111,2024/05/18,15:00:06.475,2024/05/18,15:00:06.477,,15600,,,,,,,0,,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:06.635,2024/05/18,15:00:06.612,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:06.662,2024/05/18,15:00:06.617,,,,,,,,,,,,0
MSG,5,111,11111,151D98,111111,2024/05/18,15:00:06.757,2024/05/18,15:00:06.742,,15600,,,,,,,0,,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:06.761,2024/05/18,15:00:06.743,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:06.930,2024/05/18,15:00:06.879,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:06.983,2024/05/18,15:00:06.943,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:07.044,2024/05/18,15:00:07.007,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:07.046,2024/05/18,15:00:07.007,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:07.076,2024/05/18,15:00:07.067,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:07.078,2024/05/18,15:00:07.068,,,,,,,,,,,,0
MSG,7,111,11111,151D98,111111,2024/05/18,15:00:07.999,2024/05/18,15:00:07.985,,15650,,,,,,,,,,0
MSG,6,111,11111,151D98,111111,2024/05/18,15:00:08.195,2024/05/18,15:00:08.183,,,,,,,,2112,0,0,0,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:08.376,2024/05/18,15:00:08.377,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:08.407,2024/05/18,15:00:08.383,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:08.711,2024/05/18,15:00:08.705,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:09.137,2024/05/18,15:00:09.103,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:09.908,2024/05/18,15:00:09.888,,,,,,,,,,,,0
MSG,7,111,11111,151D98,111111,2024/05/18,15:00:09.949,2024/05/18,15:00:09.949,,15750,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:09.991,2024/05/18,15:00:09.957,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:12.015,2024/05/18,15:00:11.986,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:15.442,2024/05/18,15:00:15.397,,,,,,,,,,,,0
MSG,8,111,11111,151D98,111111,2024/05/18,15:00:15.977,2024/05/18,15:00:15.979,,,,,,,,,,,,0

